id;created;category_id;pattern_id;instanz_nr;atricle_nr_red;pattern_ref;order_nr;color_garn_vendor_ref;length;foto_mi;foto_ma;foto_red;owner;storage_web;storage;price_red;selled_dt;present_dt;remarks;remarks_article
596;2015-02-20;2;217;1;217.2;82670;;g1,c110,g79,c162,c387,c257,g139;7.0;;;1;2;1;1;13.00;;;;
597;2015-03-21;4;217;1;217.3;82670;o12;;31-32;;;1;1;;;39.00;2015-03-21;;;
598;2015-04-04;1;217;1;217.4;82670;;;14.5;;;1;2;;;25.00;2015-04-01;;;
599;2015-06-21;1;217;1;217.5;82670;;c106,c110,c253,c162,c387,c257,q139;14.0;;151018_2_ma0/3347;;1;1;1;23.00;;;;
600;2014-11-15;2;218;1;218.1;83437;;;8.0;;;1;2;;;14.00;2014-11-15;;;
601;2014-11-15;2;219;1;219.1;63873;;c110,c128,c251,c226,c282;8.0;;;1;2;1;1;20.00;;;;
602;2014-11-23;2;220;1;220.1;78325;;c110,c113,c282,c128,c114,c222;8.5;;;1;2;1;1;25.00;;;;
603;2014-11-30;2;221;1;221.1;80792;;c192,c110,c389,c115,c106;6.5;;;1;2;1;1;10.00;;;;
604;2014-11-30;2;222;1;222.1;80408;;c385,c244,c100,c249,c383;8.0;;;1;2;1;1;13.00;;;;
605;2014-11-30;2;223;1;223.1;82641;;c110,c106,c249,c205,c208,c280;8.0;;;1;2;1;1;13.00;;;;
606;2014-11-30;2;224;1;224.1;63889;;;6.5;;;1;2;;;10.00;2014-12-06;;;
607;2014-11-30;1;225;1;225.1;3505;;c106,c173,c247,c261,c124,c164;13.0;;151018_1_ma0/3320;1;2;1;1;7.00;;;Preis alle gleich;
608;2014-11-30;1;225;1;225.2;3505;;c162,c257,c263,c244,c253,c385;13.5;;151018_2_ma0/3350;1;1;1;1;7.00;;;;
609;2014-12-13;1;225;1;225.3;3505;;c205,c389,c241,c146,c110,c201;13.5;;151121_2_ma0/3431;1;2;1;1;7.00;;;;
610;2014-12-19;1;225;1;225.4;3505;;c100,c386,c281,c390,c192,c115;13.0;;151015_4_ma0/3229;1;2;1;1;7.00;;;;
611;2015-02-23;1;225;1;225.5;3505;;c248,c257,c254,c244,c205,c212;13.5;;151121_3_ma0/3477;1;2;1;1;7.00;;;;
612;2015-02-23;1;225;1;225.6;3505;;c208,c249,c383,c245,c212,c205;14.0;;151121_2_ma0/3416;1;2;1;1;7.00;;;;
613;2015-02-23;1;225;1;225.7;3505;;c106,c226,c114,c128,c110,c192;13.0;;151018_2_ma0/3337;1;2;1;1;7.00;;;;
614;2014-11-30;1;226;1;226.1;83371;;;13.5;;151015_3_ma0/3165;1;1;1;1;14.00;;;;C224 nicht gefunden, vorher c224,c106,c253,c282,c385,c113,c226
615;2014-12-05;1;206;1;227.1;888;;c110,c115,c280,c208,c106,c281;13.5;;151015_4_ma0/3232;1;2;1;1;27.00;;;;
616;2014-12-06;1;228;1;228.1;;o9;;18.5;;;;1;;;34.00;2014-12-06;;;
617;2014-12-13;2;229;1;229.1;901;;c110,c173,c384,c201;7.0;;;1;2;1;1;16.50;;;;
618;2014-12-13;2;230;1;230.1;81510;;c100,c110,c280,c208,c383,c106,c212;6.5;;;1;2;1;1;14.00;;;;
619;2014-12-13;2;231;1;231.1;83779;;;5.5;;;1;2;;;11.00;2014-12-20;;;
620;2014-12-13;2;232;1;232.1;78412;;c110,c388,c130;7.0;;;1;2;1;1;15.00;;;;
621;2014-12-13;2;233;1;233.1;71633;;;6.0;;;1;2;;;12.00;2014-12-20;;;
622;2014-12-13;2;234;1;234.1;76714;;c110,c226,c192,c282,c113,c106,c173,c247,c164;5.5;;;1;2;1;1;15.00;;;;
623;2014-12-19;1;64;1;235.1;51866;;;11.5;;;1;2;;;17.00;2014-12-20;;bes kurz da für Kind gedacht darum Preisreduktion;
624;2015-02-23;1;64;1;235.2;51866;;c253,c110,c106,c385;15.0;;151015_3_ma0/3174;1;2;1;1;22.50;;;;
625;2015-02-23;1;64;1;235.3;51866;;c258,c110,c106,c246;15.0;;151121_3_ma0/3463;1;2;1;1;22.50;;;;
626;2015-03-01;1;64;1;235.4;51866;;c247,c173,c110,c106;15.0;;151018_1_ma0/3319;1;2;1;1;22.50;;;;
627;2014-12-19;2;236;1;236.1;118;;g160,c389,c241,c205,g118,g144,g88,c245,g198;9.0;;;1;2;1;1;13.50;;;;
628;2014-12-19;2;237;1;237.1;83654;;;8.0;;;1;2;;;13.00;2014-12-20;;;
629;2014-12-19;2;238;1;238.1;83944;;;5.0;;;1;2;;;12.00;;2015-01-01;Geschenk;
630;2015-01-01;2;238;1;238.2;83944;;;5.0;;;1;1;;;12.00;;2015-01-01;Geschenk;
631;2014-12-19;2;239;1;239.1;79964;;c110,c205;9.0;;;1;2;1;1;22.50;;;;
632;2014-12-19;1;240;1;240.1;82983;;c110,c130,c254,c257,c263;10.0;;151018_1_ma0/3292;1;2;1;1;16.00;;;;
633;2015-01-01;2;241;1;241.1;83402;;c110,c192,c383,c205,c245,c280;8.0;;;1;2;1;1;19.00;;;;
634;2015-01-01;2;242;1;242.1;84077;;g93,g59,g25,g79,c201,g178;7.0;;;1;2;1;1;14.00;;;;
635;2015-01-01;2;243;1;243.1;84195;;g213,g118,g25,g178;9.5;;;1;2;1;1;19.00;;;;
636;2015-01-01;2;244;1;244.1;83889;;g4,g166,g1,g180,g120,g107;8.0;;;1;2;1;1;12.00;;;;
637;2015-02-20;2;244;1;244.2;83889;;c110,g164,c172,g185,c106,g109;6.5;;;1;2;1;1;10.00;;;;
638;2015-01-01;2;245;1;245.1;83662;;g1,c172,c115,g23,c281,g70,g114,g4,g144;8.0;;;1;2;1;1;15.00;;;;
639;2015-01-01;3;246;1;246.1;83528;;g120,g198,c110,g178,g144;17.5;;;1;2;1;1;35.00;;;;
640;2015-08-14;1;246;1;246.2;83528;;c106,g198,c110,q80,q44;14.0;;151018_1_ma0/3288;1;1;1;1;28.00;;;;
641;2015-01-01;1;247;1;247.1;84111;;;13.5;;151121_3_ma0/3457;1;2;1;1;15.00;;;;C228 nicht gefunden, vorher c192,c228,c115,c106,c390,g70
642;2015-03-06;1;247;1;247.2;84111;;g120,sx-wolke,c106,c261,c254,c162;15.0;;151015_3_ma0/3145;1;2;1;1;16.50;;;;
643;2015-02-20;2;248;1;248.1;83879;;c106,c110;8.0;;;1;2;1;1;13.00;;;;
644;2015-03-06;1;248;1;248.2;83879;;;16.0;;;;2;;;22.00;2015-07-04;;;
645;2015-04-26;1;248;1;248.3;83879;;g4,g1;15.0;;151015_4_ma0/3192;1;2;1;1;22.50;;;;
646;2015-02-20;2;249;1;249.1;53698;;c192,c105;4.5;;;1;2;1;1;10.00;;;;
647;2015-02-20;2;250;1;250.1;79581;;c110,c115,c281,g107,c208,g93,c397;7.0;;;1;2;1;1;19.00;;;;
648;2015-02-20;2;251;1;251.1;79487;;g4,g180,g120,g33;7.0;;;1;2;1;1;12.00;;;;
649;2015-02-20;2;252;1;252.1;Rebo;;c192,c164,c115,g178,c390,g73,g159,c385,c208,g88,c208,g216,g14,c205;8.5;;;1;2;1;1;12.50;;;;
650;2015-10-03;1;252;1;252.2;Rebo;;;13.0;;;;2;;;15.50;;2015-10-01;Geschenk;
651;2015-02-20;2;253;1;253.1;83868;;c110,c208,c383,c208;5.5;;;1;2;1;1;11.00;;;;
652;2015-02-20;2;254;1;254.1;84376;;g68,g4,g139,g198,g144,g126,g93;7.0;;;1;2;1;1;12.50;;;;
653;2015-02-20;2;255;1;255.1;83365;;g25,c164,c115,c106,g33,g120;8.0;;;1;2;1;1;15.00;;;;
654;2015-02-20;2;256;1;256.1;1594;;c192,c385,c115,g73,c390,g88;8.0;;;1;2;1;1;12.00;;;;
655;2015-02-20;2;257;1;257.1;84106;;sx-pistazie,g198,g120,g87;5.5;;;1;2;1;1;9.00;;;;
656;2015-02-20;7;235;1;258.1;Eule;;;6.0;;;1;1;1;1;9.50;;;;
657;2015-02-20;7;235;1;258.2;Eule;;;6.0;;;1;2;1;1;9.50;;;;
658;2015-02-20;7;235;1;258.3;Eule;;;6.0;;;1;2;1;1;9.50;;;;
659;2015-02-20;7;258;1;258.4;Eule;;;4.0;;;1;1;1;1;9.50;;;;
660;2015-02-21;2;259;1;259.1;63236;;c389,c106,c241,c244;6.0;;;1;2;1;1;12.00;;;;
661;2015-02-23;3;260;1;260.1;5953;;c124,c400,g79,c397;19.5;;;1;2;1;1;39.00;;;;
662;2015-02-23;1;261;1;261.1;80897;;c254,c162,c257,c173,c263,c247,c261,c164;14.0;;151015_3_ma0/3149;1;2;1;1;19.00;;;;
663;2015-02-23;1;262;1;262.1;83833;;;12.5;;151018_1_ma0/3283;1;2;1;1;21.00;;;;C206 nicht gefunden, vorher c110,c128,c113,c245,c106,c206
665;2015-02-23;1;264;1;264.1;83458;;;14.5;;;1;2;;;10.00;2015-04-01;;;
666;2015-02-23;1;265;1;265.1;83359;;c192,g70,c115,c390;14.5;;151121_3_ma0/3460;1;2;1;1;16.00;;;;
667;2015-02-23;1;266;1;266.1;83233;;c106,c110,c192,c115;13.0;;151015_5_ma0/3260;1;2;1;1;13.50;;;;
668;2015-02-23;1;267;1;267.1;83239;;g70,c192,g23,c172;14.0;;151121_3_ma0/3454;1;2;1;1;15.00;;;;
669;2015-03-01;2;268;1;268.1;75996;;c106,c110,c172,c387,c146;7.0;;;1;2;1;1;11.00;;;;
670;2015-03-06;1;269;1;269.1;85274;;g88,q74,g73,c385;15.0;;151015_4_ma0/3180;1;2;1;1;20.50;;;;
671;2015-03-07;1;270;1;270.1;83419;;g70,g160,g1;14.5;;151121_3_ma0/3452;1;2;1;1;16.00;;;;
672;2015-03-29;1;270;1;270.2;83419;;g4,g414,g1,g213;15.0;;151015_4_ma0/3210;1;2;1;1;16.50;;;;
673;2015-03-08;1;271;1;271.1;83406;;c115,c192,g120;14.0;;151121_3_ma0/3456;1;2;1;1;15.00;;;;
674;2015-03-08;1;272;1;272.1;83378;;c110,c106,c164,c261,c247,c173,c208,c281,c390,c115,c192;14.0;;151015_3_ma0/3156;1;2;1;1;31.00;;;;
675;2015-09-26;1;273;1;273.1;78433;;c110,c192,c248,c106,c387;14.5;;151121_3_ma0/3464;1;1;1;1;27.00;;;;
676;2015-03-12;3;274;1;274.1;7391;;q88,g93,q74,c391,c385,c110,g114,c115,g159,c192,c100;19.0;;;1;2;;;38.00;2015-10-03;;;
677;2015-03-13;1;275;1;275.1;80712;;;14.0;;;1;2;;;14.00;2015-07-04;;;
678;2015-03-15;1;276;1;276.1;84898;;g4,q87,g1,c400,q79,c397;14.0;;151015_1_ma0/3077;1;2;1;1;19.00;;;;
679;2015-03-15;1;277;1;277.1;76823;;q20,q74,g73,c146,q87,c400;13.0;;151015_1_ma0/3088;1;2;1;1;19.00;;;;
680;2015-03-15;1;278;1;278.1;78398;;c110,c106,c400,q87,c397;15.0;;151015_1_ma0/3089;1;2;1;1;16.50;;;;
681;2015-03-19;1;279;1;279.1;85658;;q44,q80,sx-pistazie,c226,q118;14.0;;151018_1_ma0/3282;1;2;1;1;17.00;;;;
682;2015-03-19;1;280;1;280.1;81475;;c110,q87,c400,q88,q79,c397,q74,c253,c385;14.0;;151015_1_ma0/3079;1;2;1;1;21.00;;;;
683;2015-03-20;1;281;1;281.1;5852;;q70,c201,q24,q87,q118;16.0;;151015_3_ma0/3151;1;2;1;1;22.00;;;;
684;2015-03-22;1;282;1;282.1;85497;;c110,c400,c106;14.0;;151015_1_ma0/3083;1;2;1;1;17.00;;;;
685;2015-03-22;1;283;1;283.1;84611;;c106,c242,q70,q60,q87;15.0;;151121_3_ma0/3458;1;2;1;1;20.50;;;;
686;2015-03-29;1;283;1;283.2;84611;;c172,c242,q70,q13,c208;15.0;;151015_4_ma0/3206;1;2;1;1;20.50;;;;
687;2015-03-27;1;284;1;284.1;81849;;;16.0;;;1;2;;;22.00;2015-07-04;;;
688;2015-03-29;1;285;1;285.1;78794;;c248,q68,c179,c157,q60;14.0;;151121_2_ma0/3436;1;2;1;1;21.00;;;;
689;2015-03-31;1;286;1;286.1;81334;;c397,c106,q87,q79,c400;15.0;;151015_1_ma0/3072;1;2;1;1;16.50;;;;
690;2015-04-04;1;287;1;287.1;68455;;c110,q87,c106,c400,c397;17.0;;151015_1_ma0/3082;1;2;1;1;29.50;;;;
691;2015-04-06;1;288;1;288.1;78725;;q87,c400,c397;16.0;;151015_1_ma0/3075;1;2;1;1;22.00;;;;
692;2015-04-06;1;289;1;289.1;6340;;c110,c208;15.0;;151015_4_ma0/3219;1;2;1;1;21.50;;;;
693;2015-04-16;1;290;1;290.1;80912;;c110,c400,c106,c397,q87;14.0;;151015_1_ma0/3086;1;2;1;1;19.00;;;;
694;2015-04-26;1;291;1;291.1;85922;;c106,q87,c397,c400;13.0;;151015_1_ma0/3073;1;2;1;1;15.50;;;;
695;2015-04-26;1;292;1;292.1;83531;;c258,q24,c192,c115,c390;14.5;;151121_3_ma0/3453;1;2;1;1;10.00;;;;
696;2015-04-26;1;293;1;293.1;84463;;c400,c106,q87;12.5;;151015_1_ma0/3080;1;2;1;1;11.00;;;;
697;2015-05-15;1;294;1;294.1;3875;;c110,c400,q87,c397;14.0;;151015_1_ma0/3076;1;2;1;1;15.00;;;;
698;2015-05-15;1;295;1;295.1;84587;;c192,q28,q24,c393,c396;13.5;;151121_3_ma0/3449;1;2;1;1;10.00;;;;
699;2015-05-15;1;296;1;296.1;86225;;c397,c400,q87,c106,c110;13.0;;;1;2;;;13.50;2015-10-03;;;
700;2015-05-25;1;297;1;297.1;77480;;c393,c100,c172;14.0;;151015_4_ma0/3201;1;2;1;1;15.00;;;;
701;2015-05-25;1;298;1;298.1;84910;;c242,c106,q13;14.0;;151015_4_ma0/3202;1;2;1;1;9.00;;;;
702;2015-05-25;1;299;1;299.1;85209;;c383,q13,c259;15.0;;151015_4_ma0/3223;1;2;1;1;11.00;;;;
703;2015-05-25;1;300;1;300.1;85618;;g4,g213;13.0;;151015_4_ma0/3213;1;2;1;1;13.50;;;;
704;2015-05-25;1;301;1;301.1;86280;;q11,c100,c242;14.0;;151015_4_ma0/3204;1;2;1;1;15.00;;;;
705;2015-05-25;1;302;1;302.1;3663;;q70,c106,c192;15.0;;151121_3_ma0/3455;1;2;1;1;16.50;;;;
706;2015-06-21;1;303;1;303.1;;;c110,c106,pe;13.0;;;1;2;1;1;5.00;;;;
707;2015-06-21;1;303;1;303.2;;;q70,pe;13.5;;;1;2;1;1;5.00;;;;
708;2015-06-21;1;303;1;303.3;;;g73,pe;17.0;;;1;2;1;1;5.00;;;;
709;2015-06-21;1;303;1;303.4;;;c110,pe;17.0;;;1;1;1;1;5.00;;;;
710;2015-06-21;1;303;1;303.5;;;c113,pe;15.0;;;1;1;;;5.00;2015-10-03;;;
711;2015-06-21;1;303;1;303.6;;;c110,pe;16.5;;;;1;1;1;5.00;;;;
712;2015-06-21;1;303;1;303.7;;;q46,q7;14.5;;;1;1;1;1;5.00;;;;
713;2015-06-21;1;303;1;303.8;;;g198,pe;16.0;;;1;1;1;1;5.00;;;;
714;2015-06-21;1;303;1;303.9;;;c106,pe;15.0;;;1;1;1;1;5.00;;;;
715;2015-06-21;1;303;1;303.1;;;c146,pe;13.5;;;1;1;1;1;5.00;;;;
716;2015-06-21;1;303;1;303.11;;;c106,pe;15.0;;;1;1;;;5.00;2015-10-03;;;
717;2015-06-21;1;303;1;303.12;;;Q7,pe;15.5;;;1;1;1;1;5.00;;;;
718;2015-06-21;1;304;1;304.1;86265;;c242,q13,c110,c208;13.5;;151015_4_ma0/3208;1;2;1;1;13.00;;;;
719;2015-06-21;1;305;1;305.1;81887;;c106,c397,q87,c110,c400;16.0;;151015_1_ma0/3087;1;2;1;1;16.00;;;;
720;2015-06-21;1;306;1;306.1;;;c110,c106;14.0;;151015_4_ma0/3197;1;1;1;1;5.00;;;;
721;2015-06-21;1;306;1;306.2;;;c164,c247;14.0;;151018_1_ma0/3318;1;1;1;1;5.00;;;;
722;2015-06-21;1;306;1;306.3;;;c261,c257;14.5;;151015_3_ma0/3140;1;1;1;1;5.00;;;;
723;2015-06-21;1;306;1;306.4;;;c162,c173;14.0;;151015_3_ma0/3146;1;1;1;1;5.00;;;;
724;2015-06-21;1;306;1;306.5;;;c162,c263;13.0;;151018_1_ma0/3304;1;1;1;1;5.00;;;;
725;2015-06-21;1;306;1;306.6;;;c115,c208;13.5;;151015_4_ma0/3230;1;1;1;1;5.00;;;;
726;2015-06-21;1;307;1;307.1;84571;;q7,q97;15.0;;;1;1;1;1;9.00;;;;
727;2015-06-21;1;307;1;307.2;84571;;q16,q46;14.5;;;1;1;1;1;9.00;;;;
728;2015-06-21;1;308;1;308.1;84408;;g23,c106,c110;14.0;;151015_4_ma0/3186;1;1;1;1;10.00;;;;
729;2015-06-21;1;309;1;309.1;EM002;;c110,c106,c253;17.0;;151015_3_ma0/3178;1;1;1;1;7.00;;;;
730;2015-06-21;1;310;1;310.1;84350;;c226,c106,c192,c282;14.5;;151018_2_ma0/3335;1;1;1;1;20.50;;;;
731;2015-07-04;1;311;1;311.1;69098;;c110,c245,c389,c212,c241,c244,c205;13.0;;151121_2_ma0/3427;1;1;1;1;19.50;;;;
732;2015-07-04;1;311;1;311.2.1;69098;o19;;14.0;;;;1;;;21.00;2015-07-01;;;
733;2015-07-04;1;311;1;311.2.2;69098;o20;;15.0;;;;1;;;22.50;2015-07-01;;;
734;2015-07-23;1;312;1;312.1;;;c110,c106,q7,q46,c113;15.5;;151121_3_ma0/3489;1;1;1;1;5.00;;;;
735;2015-07-23;1;313;1;313.1;;;;15.0;;151121_3_ma0/3483;1;1;1;1;3.00;;;;
736;2015-07-23;1;314;1;314.1;85519;;g66,c106,c222,c114;12.0;;151015_2_ma0/3120;1;2;1;1;8.00;;;;
737;2015-08-13;1;315;1;315.1;85805;;c106,c282,c192,c226;12.0;;151018_2_ma0/3327;1;2;1;1;20.00;;;;
738;2015-08-13;1;316;1;316.1;80982;;c105,c192;13.0;;151121_3_ma0/3448;1;2;1;1;11.50;;;;
739;2015-08-13;1;316;1;316.2;80982;;c192,c110;13.5;;151015_5_ma0/3257;1;2;1;1;12.00;;;;
740;2015-08-13;1;317;1;317.1;17835;;c105,c192;15.5;;151015_5_ma0/3265;1;2;1;1;10.00;;;;
741;2015-08-14;1;195;1;318.1;81070;;c106,c110,q97,p82105;14.0;;151121_2_ma0/3424;1;1;1;1;15.00;;;;
742;2015-08-14;1;319;1;319.1;80798;;q87,c400,c106;15.0;;151015_1_ma0/3078;1;1;1;1;28.00;;;;
743;2015-08-14;1;320;1;320.1;80888;;c281,c110,c384,c106;13.0;;;1;1;1;1;13.50;;;;
744;2015-08-14;1;320;1;320.2;80888;;c208,c110,c384,c106;17.0;;;1;1;1;1;19.50;;;;
745;2015-08-14;1;321;1;321.1;78643;;c282,c226,c106,c192;13.0;;151018_2_ma0/3331;1;1;1;1;19.50;;;;
746;2015-08-22;1;322;1;322.1;81022;;c106,q65,g66;11.5;;151015_2_ma0/3122;1;2;1;1;9.00;;;;
747;2015-08-23;1;323;1;323.1;75957;;q9,q64;14.5;;151015_2_ma0/3126;1;2;1;1;16.50;;;;
748;2015-09-14;1;324;1;324.1;84798;;c110,c280,q60,p82108;13.5;;151015_5_ma0/3239;1;2;1;1;15.00;;;;
749;2015-09-16;2;325;1;325.1;86115;;g93,c110,g416,g87;5.5;;;1;2;1;1;11.00;;;;
750;2015-09-16;2;326;1;326.1;2909;;g34,c146,c397,c106;6.0;;;1;2;1;1;10.00;;;;
751;2015-09-16;2;327;1;327.1;87007;;c110,q118,c106,q118,c389,q87,c392,c115;6.0;;;1;2;1;1;9.00;;;;
752;2015-09-16;2;328;1;328.1;87549;;c157,q39,c162,c179,c110,c106,q87,c258,q74,q88,c400;7.0;;;1;2;1;1;11.50;;;;
753;2015-09-16;2;329;1;329.1;87231;;c110,q44,q87,c205,q60,c212,c115,c389,c390,c241,g459,q17,q59,q118,g114;7.0;;;1;2;1;1;10.50;;;;
754;2015-09-16;2;330;1;330.1;86084;;c110,c106,q88,c172,c400,q79,c397;8.0;;;1;2;1;1;13.00;;;;
755;2015-09-16;2;331;1;331.1;85862;;c110,q87,c400,q117,c208;7.5;;;1;2;;;13.00;2015-10-03;;;
756;2015-09-16;2;332;1;332.1;88485;;c110,c208,c400,c280,c385;8.0;;;1;2;1;1;15.00;;;;
757;2015-09-20;2;333;1;333.1;88486;;;8.0;;;1;2;1;1;15.00;;;;C382 nicht gefunden, vorher c106,c394,q117,q87,c382
758;2015-10-11;3;333;1;333.2;88486;;g198,q117,q87,q116,c106;17.0;;151015_2_ma0/3092;1;2;1;1;30.00;;;;
759;2015-09-20;2;334;1;334.1;80813;;g93,c110;4.0;;;1;2;1;1;10.00;;;;
760;2015-09-20;2;335;1;335.1;88236;;c110,c392,c400,q116,q117,c212,q87;7.0;;;1;2;1;1;11.50;;;;
761;2015-09-26;2;336;1;336.1;88431;;p82146,c106,c247,q118,c392;7.0;;;1;2;1;1;13.00;;;;
762;2015-09-26;2;337;1;337.1;5567;;;6.0;;;1;2;1;1;9.00;;;;G24 nicht gefunden, vorher c400,c397,g24,q79,c146,c106
763;2015-09-26;2;338;1;338.1;76113;;c110,c106,p82132;7.0;;;1;1;1;1;13.00;;;;
764;2015-09-26;1;339;1;339.1;81975;;c400,c130,c162,c157,q39,c179;12.5;;151121_1_ma0/3366;1;1;1;1;30.00;;;;
765;2015-09-26;1;340;1;340.1;206;;c106,q80,c110;13.0;;151121_3_ma0/3480;1;1;1;1;13.50;;;;
766;2015-09-26;1;340;1;340.2;206;;g93,q59,g198;12.5;;151121_1_ma0/3396;1;1;1;1;13.00;;;;
767;2015-09-27;2;341;1;341.1;86759;;c397,c146,q79,c400,c106,q87;7.0;;;1;2;1;1;11.50;;;;
768;2015-09-28;2;342;1;342.1;86780;;c110,c106,c400;7.0;;;1;2;1;1;11.50;;;;
769;2015-09-28;2;343;1;343.1;88710;;c385,q74,c391,c226,p82132,q66,q80,c110,c106;6.0;;;1;2;1;1;10.00;;;;
770;2015-09-28;1;344;1;344.1;85433;;c110,q87,c106;13.0;;;1;2;1;1;33.00;;;;
771;2015-09-29;1;345;1;345.1;47709;;c106,c110;13.0;;151015_4_ma0/3199;1;2;1;1;7.00;;;;
772;2015-09-29;1;346;1;346.1;81269;;C106,c110;14.0;;151015_4_ma0/3190;1;2;1;1;10.00;;;;
773;2015-09-30;1;347;1;347.1;87847;;c110,c106,q24;14.0;;151015_4_ma0/3185;1;2;1;1;10.00;;;;
774;2015-09-30;1;348;1;348.1;54120;;c110,c393;13.0;;151015_4_ma0/3181;1;2;1;1;11.50;;;;
775;2015-10-02;1;349;1;349.1;77979;;c110,c106;13.0;;151015_4_ma0/3200;1;2;1;1;11.50;;;;
776;2015-10-03;2;350;1;350.1;75309;;g107,q46,p82153,g144;9.0;;;1;1;1;1;17.00;;;;
777;2015-10-06;1;351;1;351.1;50058;;c106,c282,c192,c226;12.5;;151018_1_ma0/3270;1;2;1;1;21.00;;;;
778;2015-10-06;1;352;1;352.1;83851;;c110,c106;14.0;;151015_4_ma0/3182;1;2;1;1;10.00;;;;
779;2015-10-06;1;353;1;353.1;78882;;q44,c110,p82156,c392,q117;12.5;;151015_2_ma0/3100;1;2;1;1;11.00;;;;
780;2015-10-06;1;354;1;354.1;83752;;g198,q117,c205,c392,c106;12.0;;151015_2_ma0/3107;1;2;1;1;16.00;;;;
781;2015-10-07;1;355;1;355.1;86135;;c106,c110,g66,c114,c222;11.0;;;1;2;1;1;11.50;;;;
782;2015-10-09;1;356;1;356.1;84660;;c106,q87,g198,q116;13.0;;151015_2_ma0/3093;1;2;1;1;7.00;;;;
783;2015-10-12;1;356;1;356.2;84660;;c110,c398,q117,p82146;13.0;;151015_2_ma0/3112;1;2;1;1;7.00;;;;
784;2015-10-09;1;357;1;357.1;85521;;q117,c106,c392,q116,q87;11.0;;151015_2_ma0/3096;1;2;1;1;10.00;;;;
785;2015-10-09;1;358;1;358.1;86554;;c110,c392,q116,q87,q117;13.5;;151015_2_ma0/3099;1;2;1;1;18.00;;;;
786;2015-10-09;1;359;1;359.1;87945;;c106,q117,q116;15.0;;151015_2_ma0/3101;1;2;1;1;16.50;;;;
787;2015-10-10;1;360;1;360.1;86226;;g198,q117,q116,c106,q87;12.5;;151015_2_ma0/3090;1;2;1;1;13.00;;;;
788;2015-10-10;1;361;1;361.1;3472;;c106,q117,q116;13.5;;151015_2_ma0/3104;1;2;1;1;7.50;;;;
789;2015-10-11;1;362;1;362.1;88384;;c392,q116,c106,q117,q87;15.0;;151015_2_ma0/3091;1;2;1;1;14.50;;;;
790;2015-10-11;1;363;1;363.1;88715;;q117,q116,q87,c106,g198,c392;14.5;;151015_2_ma0/3097;1;2;1;1;16.00;;;;
791;2015-10-11;1;364;1;364.1;82300;;g198,q117,c392;14.0;;151015_2_ma0/3105;1;2;1;1;8.00;;;;
792;2015-10-13;1;365;1;365.1;87806;;q117,c392,q116,p82146,c106;13.5;;151015_2_ma0/3111;1;2;1;1;14.50;;;;
793;2015-10-14;1;366;1;366.1;81823;;g198,q117,c392;14.5;;151015_2_ma0/3106;1;2;1;1;8.50;;;;
794;2015-10-14;1;367;1;367.1;81056;;g198,q87,c106;13.5;;151015_2_ma0/3095;1;2;1;1;14.50;;;;
795;2015-10-14;1;368;1;368.1;74847;;c106,p82146,q116,g198;16.0;;151015_2_ma0/3109;1;2;1;1;12.00;;;;
796;2015-10-15;1;369;1;369.1;81353;;c106,g198,q117,q116;14.5;;151015_2_ma0/3102;;2;1;1;8.00;;;;
797;2015-10-17;1;370;1;370.1;86452;;p82146,q116,g198;14.5;;151018_1_ma0/3272;1;2;1;1;20.00;;;;
798;2015-10-17;1;371;1;371.1;73662;;c106,q117,q87,q116;15.0;;151018_1_ma0/3275;1;2;1;1;14.50;;;;
799;2015-10-17;1;372;1;372.1;74169;;q116,q87,q117;13.0;;151018_1_ma0/3279;1;2;1;1;11.50;;;;
800;2015-10-24;1;373;1;;87835;;c110,q117,q116,q87;13.0;;151121_1_ma0/3392;1;2;1;1;15.50;;;;
801;2015-10-24;1;374;1;;84918;;q117,c392,p82146;12.0;;151121_1_ma0/3389;1;2;1;1;8.00;;;;
802;2015-10-24;1;375;1;;77025;;c392,p82146,c110;13.5;;151121_1_ma0/3388;1;2;1;1;12.50;;;;
803;2015-10-31;1;376;1;;54173;;c113,c110,c205,c281,c208;13.0;;151121_1_ma0/3394;1;1;1;1;26.00;;;;
804;2015-10-31;1;377;1;;4497;;c400,q87,c106;14.0;;151121_1_ma0/3397;1;1;1;1;15.00;;;;
805;2015-10-31;1;378;1;;88283;;c130,c162,c179,c400;12.0;;151121_1_ma0/3368;1;2;1;1;8.00;;;;
806;2015-10-31;1;379;1;;86793;;q117,g198,c392,p82146,q116,c106;12.5;;151121_1_ma0/3391;1;2;1;1;15.00;;;;
807;2015-10-31;1;380;1;;84375;;c157,c400,c179,c130;14.5;;151121_1_ma0/3364;1;2;1;1;15.50;;;;
808;2015-10-31;1;381;1;;84108;;q70,c172;14.0;;151121_1_ma0/3395;1;2;1;1;17.00;;;;
809;2015-11-03;1;382;1;;85622;;c106,c110;13.0;;151121_1_ma0/3398;1;2;1;1;13.50;;;;
810;2015-11-03;2;383;1;;83777;;;6.0;;;1;2;1;1;11.00;;;;C112 nicht gefunden, vorher q87,c110,q117,c112,p82108,c392,q60,c106
811;2015-11-03;1;384;1;;88488;;q117,q116,g198,c392,q87;14.0;;151121_1_ma0/3393;1;2;1;1;15.00;;;;
812;2015-11-04;1;264;1;;83458;;c179,c157,c130,c400;15.0;;151121_1_ma0/3363;1;2;1;1;11.00;;;;
